-1.552750170230865479e-01,-1.185323968529701233e-01,-7.721524685621261597e-02,-9.068435430526733398e-02,1.882720291614532471e-01,-2.490172162652015686e-02,6.387912482023239136e-02,-1.229061037302017212e-01,1.879835152067244053e-03,-5.285425856709480286e-02,2.276840619742870331e-02,1.030352637171745300e-01,4.510604217648506165e-02,-2.773882150650024414e-01,-7.896552979946136475e-02,-5.124213919043540955e-02,-1.943148323334753513e-03,-1.291793137788772583e-01,-2.678651511669158936e-01,-1.089761927723884583e-01,-8.366274088621139526e-02,-8.383996784687042236e-02,1.649943925440311432e-02,0.000000000000000000e+00,7.561949081718921661e-03,-4.404874145984649658e-02,-5.508677102625370026e-03,-2.198675125837326050e-01,-2.009711042046546936e-02,-8.144845068454742432e-02,-1.125913709402084351e-01,-5.034234840422868729e-03,6.529540568590164185e-02,-1.128593534231185913e-01,-1.616144776344299316e-01,-9.352933615446090698e-02,-2.029090523719787598e-01,-6.939160171896219254e-03,-2.231974303722381592e-01,-1.992921829223632812e-01,-1.821653395891189575e-01,-1.297477781772613525e-01,-8.551391214132308960e-02,-1.292977184057235718e-01,-1.187025085091590881e-01,-3.798447549343109131e-02,-9.747784584760665894e-02,-2.244683355093002319e-01,-1.149407699704170227e-01,-1.183149516582489014e-01,-2.501310314983129501e-03,-1.924780011177062988e-02,-1.776083931326866150e-02,1.273858919739723206e-02,3.932776860892772675e-03,-1.912152767181396484e-02,1.136800553649663925e-02,-7.547663897275924683e-02,-2.490381300449371338e-01,-1.496555805206298828e-01,9.814857505261898041e-03,-1.545382291078567505e-01,-4.558827355504035950e-02,-4.570052493363618851e-03,9.354435838758945465e-03,-6.794381141662597656e-02,-4.592001810669898987e-02,-1.540052294731140137e-01,-4.810475185513496399e-02,-1.174038052558898926e-01,-1.254934631288051605e-02,-1.746592074632644653e-01,-6.311653554439544678e-02,-1.602732576429843903e-02,4.214697331190109253e-02,-6.232485920190811157e-02,4.253140650689601898e-03,-1.719505339860916138e-01,-1.204778163810260594e-04,-1.107444241642951965e-01
-3.207967150956392288e-03,-2.337686019018292427e-03,-7.178144529461860657e-03,-1.192009891383349895e-03,-6.228601559996604919e-03,-3.052818216383457184e-02,-6.733934242220129818e-06,3.059679269790649414e-02,-2.190373052144423127e-04,-1.333155762404203415e-02,-9.843298234045505524e-03,8.302344381809234619e-02,5.578865855932235718e-02,8.065548539161682129e-02,6.662160903215408325e-02,-3.408120945096015930e-02,-6.113760173320770264e-03,-3.012323975563049316e-01,5.093575268983840942e-02,6.525532156229019165e-02,-1.483857631683349609e-02,9.959882497787475586e-02,5.927380174398422241e-03,0.000000000000000000e+00,-3.775356570258736610e-03,7.699512690305709839e-02,-4.430315643548965454e-02,3.606814518570899963e-02,8.493530564010143280e-03,5.589824542403221130e-02,-4.352201521396636963e-02,-6.105732172727584839e-03,1.232788562774658203e-01,4.144749790430068970e-02,7.030843198299407959e-02,-1.634925305843353271e-01,-2.774313092231750488e-01,1.236503385007381439e-02,-4.461819827556610107e-01,-9.943702025339007378e-04,-3.089504539966583252e-01,8.345935493707656860e-02,6.825416535139083862e-02,-3.550139069557189941e-02,6.803946942090988159e-02,-9.922061115503311157e-02,6.787014752626419067e-02,1.135208085179328918e-01,1.025782376527786255e-01,1.039989590644836426e-01,-1.878818869590759277e-02,5.891165509819984436e-02,4.363501816987991333e-02,8.283132314682006836e-02,1.219635307788848877e-01,3.933693841099739075e-02,6.042215600609779358e-02,1.078382730484008789e-01,1.577274650335311890e-01,8.774265646934509277e-02,-1.210386399179697037e-02,2.202748060226440430e-01,-3.568323850631713867e-01,2.419562777504324913e-03,-2.513191476464271545e-02,1.444951593875885010e-01,9.212707728147506714e-02,-6.572808325290679932e-02,-6.373280775733292103e-04,7.671564072370529175e-02,-7.399138528853654861e-03,-2.734242938458919525e-02,-2.367813605815172195e-03,1.803460866212844849e-01,-1.737093552947044373e-02,1.173170506954193115e-01,3.237287327647209167e-02,1.443523466587066650e-01,-3.631117579061537981e-04,6.863888353109359741e-02
-8.595328778028488159e-02,-8.653010427951812744e-02,-1.304449047893285751e-02,5.499371886253356934e-02,3.927252814173698425e-02,-3.407294303178787231e-02,-1.341385990381240845e-01,-1.834362298250198364e-01,4.086213558912277222e-02,1.342422962188720703e-01,7.309092581272125244e-02,-8.126976341009140015e-02,-7.452610880136489868e-02,-5.695483461022377014e-02,-3.992442414164543152e-02,-7.753596454858779907e-02,1.306395325809717178e-02,6.697620451450347900e-02,-1.252903938293457031e-01,-1.801921725273132324e-01,2.590349875390529633e-03,3.407672420144081116e-02,7.055306434631347656e-02,0.000000000000000000e+00,1.000525150448083878e-02,-1.787920743227005005e-01,-5.933128762990236282e-03,-1.639600396156311035e-01,-4.271344467997550964e-02,-8.041619509458541870e-02,-8.112377673387527466e-02,1.193068083375692368e-02,-4.280986636877059937e-02,-1.377534717321395874e-01,2.432047724723815918e-01,-5.519846081733703613e-01,4.154179245233535767e-02,-1.372319832444190979e-02,3.263771235942840576e-01,7.527060806751251221e-02,-8.365990221500396729e-02,-4.596683662384748459e-03,9.977710247039794922e-02,5.343869328498840332e-02,-7.070697844028472900e-02,2.426984161138534546e-01,-4.420217499136924744e-02,9.933254122734069824e-02,-3.760550543665885925e-02,-6.446319073438644409e-02,4.700525104999542236e-02,-2.363570965826511383e-02,-7.099040597677230835e-02,5.231824517250061035e-02,4.986481741070747375e-02,1.279542781412601471e-02,3.413248434662818909e-02,3.651192039251327515e-02,1.836598813533782959e-01,1.420001387596130371e-01,8.891064673662185669e-03,-1.077354792505502701e-02,-1.663617193698883057e-01,-5.992919672280550003e-03,2.745664864778518677e-02,7.721499353647232056e-02,-1.241075247526168823e-02,-5.283857882022857666e-02,2.162780612707138062e-02,-5.769981816411018372e-02,-2.718519046902656555e-02,5.370722338557243347e-02,1.091476008296012878e-01,6.905494630336761475e-02,2.601288072764873505e-02,7.811451703310012817e-02,1.035795360803604126e-02,-2.816761285066604614e-02,3.461446613073348999e-02,8.104225248098373413e-02
-2.496566157788038254e-03,6.339144601952284575e-05,1.339161675423383713e-02,-1.502057304605841637e-03,-3.827571868896484375e-02,-1.655253022909164429e-02,-4.665294289588928223e-02,-8.014027029275894165e-02,-8.799110352993011475e-02,1.244112849235534668e-02,5.903545767068862915e-02,3.486448153853416443e-02,1.281827781349420547e-02,3.459111601114273071e-02,2.496012672781944275e-02,5.311224982142448425e-02,3.678429126739501953e-02,1.564794629812240601e-01,1.303668133914470673e-02,1.270301174372434616e-02,1.103966757655143738e-01,2.963977120816707611e-02,3.579822927713394165e-02,0.000000000000000000e+00,7.088261190801858902e-04,-6.604002416133880615e-02,4.434765875339508057e-02,6.405375897884368896e-02,-2.617985010147094727e-02,5.987081676721572876e-02,1.404450833797454834e-01,1.731040654703974724e-03,5.276398733258247375e-02,-5.049313604831695557e-02,3.299945965409278870e-03,-1.050947457551956177e-01,-1.137931719422340393e-01,-1.821426674723625183e-03,-5.354537963867187500e-01,1.074554473161697388e-01,3.200578391551971436e-01,-7.829467952251434326e-02,7.537799328565597534e-02,1.169497030787169933e-03,-1.029431596398353577e-01,3.244419395923614502e-01,-3.577978610992431641e-01,-4.057643469423055649e-03,-6.706714630126953125e-02,8.334599435329437256e-03,-9.138230234384536743e-02,-5.030835047364234924e-03,-3.324296325445175171e-02,-2.675797976553440094e-02,-2.893468551337718964e-02,7.989149540662765503e-03,-2.437025681138038635e-02,-1.020421907305717468e-01,1.875696517527103424e-02,1.123005151748657227e-01,-2.332919649779796600e-02,-9.414346516132354736e-02,7.764104753732681274e-02,3.467936068773269653e-02,7.714373990893363953e-03,-4.774291813373565674e-02,-1.698606014251708984e-01,-7.584547251462936401e-02,1.750740595161914825e-02,2.530369535088539124e-02,-1.621984690427780151e-02,2.662321627140045166e-01,-7.362281531095504761e-02,-7.200422137975692749e-02,-4.393984377384185791e-02,-1.032836269587278366e-03,-1.835254370234906673e-03,1.688983105123043060e-02,2.153708413243293762e-02,1.810615211725234985e-01
-3.650698345154523849e-03,-6.358777754940092564e-04,-8.680409519001841545e-04,-1.306676771491765976e-02,1.226853020489215851e-02,1.720347814261913300e-02,3.368870913982391357e-02,4.079824779182672501e-03,2.973655937239527702e-03,-4.282927513122558594e-02,-2.300602570176124573e-02,1.486304309219121933e-02,6.144078448414802551e-02,-7.347150146961212158e-02,-1.280448734760284424e-01,-2.578053995966911316e-02,1.832056976854801178e-02,-1.253820657730102539e-01,1.281656976789236069e-02,6.634614430367946625e-03,-5.671263113617897034e-02,-8.702569454908370972e-02,-3.671979904174804688e-02,0.000000000000000000e+00,-3.999060485512018204e-03,-8.737730793654918671e-03,-1.138551719486713409e-02,-6.192120164632797241e-02,-1.693752408027648926e-02,6.094584241509437561e-02,-1.136884093284606934e-01,-1.148258335888385773e-02,1.725244102999567986e-03,2.216702327132225037e-02,-6.726375222206115723e-02,3.626864552497863770e-01,4.621402546763420105e-02,3.927126061171293259e-03,3.244139552116394043e-01,-1.739087551832199097e-01,-2.274504154920578003e-01,2.540628053247928619e-02,1.938064768910408020e-02,-1.082223504781723022e-01,-4.301577806472778320e-02,1.736688166856765747e-01,-3.784672021865844727e-01,7.858043536543846130e-03,4.029485583305358887e-02,8.600658178329467773e-02,-1.096019223332405090e-01,1.178424432873725891e-01,-2.846682444214820862e-03,2.710289508104324341e-02,1.430406142026185989e-02,2.899251319468021393e-02,5.038354545831680298e-03,-6.855566054582595825e-02,2.116599120199680328e-02,1.071938276290893555e-01,-2.897140197455883026e-02,1.347963064908981323e-01,-8.660825341939926147e-02,6.345682591199874878e-02,-2.406670898199081421e-02,2.404885180294513702e-02,-1.498058885335922241e-01,-2.298825830221176147e-01,-1.851494163274765015e-01,-8.543702773749828339e-03,6.710020825266838074e-03,3.262546956539154053e-01,-1.621841490268707275e-01,1.109382361173629761e-01,-2.878434769809246063e-02,1.390707641839981079e-01,3.387741371989250183e-02,1.460894197225570679e-01,7.297723088413476944e-03,1.528983712196350098e-01
-2.845755079761147499e-03,6.963135674595832825e-04,8.897037245333194733e-03,-1.242959406226873398e-03,4.103137180209159851e-03,-2.367335371673107147e-02,5.880991742014884949e-02,6.524734664708375931e-03,2.231486141681671143e-02,-7.492483407258987427e-02,-3.108777664601802826e-02,8.530499786138534546e-02,-3.333365172147750854e-02,1.129789948463439941e-01,-3.809294896200299263e-03,-1.050761193037033081e-01,-6.087111774832010269e-03,-8.601836115121841431e-02,1.340002566576004028e-01,2.315682470798492432e-01,1.852894015610218048e-02,2.640733681619167328e-02,-9.017885476350784302e-02,0.000000000000000000e+00,3.161482280120253563e-03,6.955910474061965942e-02,2.419602358713746071e-03,1.697529405355453491e-01,1.845338568091392517e-02,2.292041108012199402e-02,4.646233469247817993e-02,4.620484076440334320e-03,6.232396140694618225e-02,1.604423075914382935e-01,-9.576576203107833862e-02,-4.629814922809600830e-01,-1.727479845285415649e-01,1.477321796119213104e-02,1.860198229551315308e-01,-1.705650053918361664e-02,3.667944297194480896e-02,2.131624370813369751e-01,1.270264759659767151e-02,3.926909714937210083e-02,1.506403088569641113e-01,1.238381639122962952e-01,-3.074917383491992950e-02,-1.636952757835388184e-01,-2.869615145027637482e-02,-3.655579313635826111e-02,-7.635241746902465820e-02,3.037548437714576721e-02,7.389341481029987335e-03,-4.143147170543670654e-02,-3.416452556848526001e-02,-2.037743339315056801e-03,-2.075623720884323120e-02,-7.378748152405023575e-03,-3.643922209739685059e-01,-1.734208911657333374e-01,4.080012813210487366e-02,2.561454474925994873e-01,2.023957073688507080e-01,1.088826172053813934e-02,3.483787178993225098e-02,-8.981634676456451416e-02,-6.511766463518142700e-02,7.547085639089345932e-03,-1.754158288240432739e-01,-2.304583042860031128e-02,7.514178752899169922e-02,6.164054572582244873e-02,-8.562658727169036865e-02,5.014832690358161926e-02,3.323126584291458130e-02,1.784607917070388794e-01,2.367231994867324829e-02,-1.292205005884170532e-01,1.928428653627634048e-03,3.659920021891593933e-02
-3.209694987162947655e-03,-1.330500585027039051e-03,7.008591783232986927e-04,-1.877147331833839417e-02,5.444789770990610123e-03,-6.425726227462291718e-03,2.295774035155773163e-02,-5.082651600241661072e-02,-5.914031993597745895e-03,7.530809193849563599e-02,5.882244929671287537e-02,-1.371326893568038940e-01,-4.762390628457069397e-02,2.495015412569046021e-01,5.353273823857307434e-02,4.804540425539016724e-02,1.802008412778377533e-02,-1.200674194842576981e-02,1.322546303272247314e-01,9.081360697746276855e-02,2.262607961893081665e-02,3.523908928036689758e-02,3.014164045453071594e-02,0.000000000000000000e+00,2.462927019223570824e-03,-1.106255277991294861e-01,2.695372141897678375e-02,1.581655293703079224e-01,-1.183406636118888855e-02,1.264150738716125488e-01,1.464149951934814453e-01,6.336168851703405380e-03,4.829389601945877075e-02,-2.189558744430541992e-02,-4.787899553775787354e-01,-2.115359902381896973e-02,-4.054187610745429993e-02,-1.266091689467430115e-02,1.119030937552452087e-01,-2.875311672687530518e-01,-6.159523874521255493e-02,4.160313680768013000e-02,6.805180013179779053e-02,6.332547869533300400e-03,-6.737198680639266968e-02,2.509023547172546387e-01,-1.214888505637645721e-02,7.932490110397338867e-02,-6.711751967668533325e-02,-6.139282509684562683e-02,9.385608881711959839e-02,-5.058916285634040833e-02,3.792848065495491028e-02,-3.810809180140495300e-02,-4.245145618915557861e-02,-4.556619375944137573e-02,8.112768642604351044e-03,-7.345824688673019409e-02,3.714040294289588928e-02,-2.590395696461200714e-02,-1.457593031227588654e-02,-7.826771587133407593e-02,-3.576459288597106934e-01,-8.204367477446794510e-04,-1.256054081022739410e-02,-6.339511275291442871e-02,2.202326953411102295e-01,-6.408332288265228271e-02,2.815219759941101074e-01,-6.093674525618553162e-02,-1.480163913220167160e-02,5.472060665488243103e-02,-2.408614009618759155e-02,-4.224454984068870544e-02,7.448010146617889404e-02,-1.496302485466003418e-01,-2.747670561075210571e-02,-9.392543882131576538e-02,6.169959902763366699e-03,-1.721958070993423462e-01
-8.508283644914627075e-02,-9.541117399930953979e-02,-3.315411880612373352e-02,6.584157049655914307e-02,5.427491292357444763e-02,-6.452131271362304688e-02,-1.959329545497894287e-01,-1.894815862178802490e-01,-9.658270515501499176e-03,4.027634114027023315e-02,9.119797497987747192e-02,-1.835665106773376465e-02,-4.518181458115577698e-02,6.293195486068725586e-02,-1.611057221889495850e-01,-1.404249966144561768e-01,1.586071774363517761e-02,-1.475372910499572754e-01,4.326017946004867554e-02,-2.183753848075866699e-01,-4.777659848332405090e-02,1.622153446078300476e-02,1.881711184978485107e-02,0.000000000000000000e+00,-6.062654312700033188e-03,-9.816544502973556519e-02,-9.804412722587585449e-03,-2.597234770655632019e-02,1.024044211953878403e-02,-1.197566986083984375e-01,1.197204142808914185e-01,-1.632892712950706482e-02,1.091381255537271500e-02,-4.084568098187446594e-02,-6.168891489505767822e-02,6.233933940529823303e-02,3.667825758457183838e-01,7.326392829418182373e-02,-1.806538403034210205e-01,1.141004934906959534e-01,-1.632205098867416382e-01,-2.538743801414966583e-02,-1.148128882050514221e-02,-3.219635924324393272e-03,1.055654734373092651e-01,2.705263495445251465e-01,8.772777020931243896e-02,-1.482350230216979980e-01,1.970080733299255371e-01,1.226287484169006348e-01,3.016019985079765320e-02,8.626911789178848267e-02,1.018751934170722961e-01,2.284573763608932495e-02,1.032110527157783508e-01,-2.598754502832889557e-02,1.328542362898588181e-02,2.620381861925125122e-02,-1.383229047060012817e-01,-2.545417547225952148e-01,-3.207113966345787048e-02,1.174658387899398804e-01,2.184239327907562256e-01,1.765387877821922302e-02,4.893008619546890259e-03,-6.390674505382776260e-03,1.432153135538101196e-01,5.967851355671882629e-02,1.736610978841781616e-01,1.777537316083908081e-01,-1.192706730216741562e-02,1.110293716192245483e-01,-6.881576031446456909e-02,9.516800940036773682e-02,2.210102416574954987e-02,7.333342917263507843e-03,-2.394588105380535126e-02,1.540941148996353149e-01,2.687964215874671936e-02,-1.206165701150894165e-01
-6.958965212106704712e-02,6.510718911886215210e-02,-7.762727141380310059e-02,3.861096128821372986e-02,-3.182854130864143372e-02,-1.056133657693862915e-01,1.504129618406295776e-01,-1.306546330451965332e-01,1.350307464599609375e-01,5.173741653561592102e-02,-3.951602801680564880e-02,1.062660962343215942e-01,1.225355267524719238e-01,1.541884392499923706e-01,1.980486512184143066e-01,-7.228268682956695557e-02,2.145292051136493683e-02,6.560189276933670044e-02,-1.381155103445053101e-02,-5.558741092681884766e-02,9.681339561939239502e-02,9.133768081665039062e-02,-5.612060893326997757e-03,0.000000000000000000e+00,1.613029598956927657e-04,-1.321559250354766846e-01,1.353593636304140091e-02,3.228427097201347351e-02,-5.977128446102142334e-02,1.398381963372230530e-02,1.082594767212867737e-01,3.064037999138236046e-03,8.763112127780914307e-03,-3.171885013580322266e-01,6.576944142580032349e-02,2.251250296831130981e-01,-1.491691768169403076e-01,-4.477280378341674805e-02,1.295439805835485458e-02,2.781597375869750977e-01,-3.111002743244171143e-01,1.071662008762359619e-01,1.365844011306762695e-01,1.720191389322280884e-01,-4.399517551064491272e-02,4.283908009529113770e-02,3.330251434817910194e-03,1.365829855203628540e-01,1.493068337440490723e-01,-7.827167958021163940e-02,1.102378666400909424e-01,-2.421193756163120270e-02,-5.524345859885215759e-02,-2.007548697292804718e-02,-6.717075407505035400e-02,-6.861431151628494263e-02,-1.074490174651145935e-01,1.000981032848358154e-02,-2.062855809926986694e-01,6.063385680317878723e-02,-1.225327723659574986e-03,-1.031266823410987854e-01,-1.351627241820096970e-02,2.077609486877918243e-02,9.200368821620941162e-02,-2.258766256272792816e-02,-4.495714977383613586e-02,2.012962698936462402e-01,-2.502713501453399658e-01,-1.939653768204152584e-03,8.551930477551650256e-06,5.665919929742813110e-02,-1.428600549697875977e-01,3.511686995625495911e-02,9.844665974378585815e-02,-5.776375159621238708e-02,1.579654030501842499e-02,-1.959336847066879272e-01,2.645027823746204376e-02,-6.151613965630531311e-02
-1.934701651334762573e-01,-1.439321190118789673e-01,5.099318549036979675e-02,-6.017857044935226440e-02,-1.443030238151550293e-01,5.319455265998840332e-02,-2.745961844921112061e-01,9.756468981504440308e-02,-1.295436918735504150e-02,-1.397022157907485962e-01,8.120957016944885254e-02,1.228059083223342896e-01,-2.960126660764217377e-02,1.917987912893295288e-01,-1.618311554193496704e-01,-1.597391515970230103e-01,9.805634617805480957e-03,1.683543026447296143e-01,1.938665062189102173e-01,-8.035922050476074219e-02,1.066339686512947083e-01,1.366204470396041870e-01,-4.293317720293998718e-02,0.000000000000000000e+00,-9.218472987413406372e-03,-1.985970884561538696e-01,1.955073885619640350e-02,8.871945738792419434e-02,4.618963599205017090e-02,-2.122107706964015961e-02,-6.578722596168518066e-02,2.731135673820972443e-02,-3.194025456905364990e-01,-3.748531267046928406e-02,-6.444383412599563599e-02,-1.000243499875068665e-01,1.179035082459449768e-01,-4.449740052223205566e-03,-9.535803645849227905e-02,-2.658868432044982910e-01,-1.538252532482147217e-01,2.941955812275409698e-02,6.454228609800338745e-02,5.274336040019989014e-02,1.582016795873641968e-02,-2.237853407859802246e-01,-1.631615161895751953e-01,4.826454073190689087e-02,-2.477286197245121002e-02,5.514586716890335083e-02,-5.079104378819465637e-02,4.355269018560647964e-03,-7.271084189414978027e-02,-6.440331786870956421e-02,-4.043427854776382446e-02,4.067296162247657776e-02,-4.741326719522476196e-02,2.392645552754402161e-02,-1.258154772222042084e-02,5.567009560763835907e-03,-3.893606737256050110e-02,-5.685656517744064331e-02,-7.480476796627044678e-02,7.088625337928533554e-03,-7.831891067326068878e-03,-8.282258361577987671e-02,-2.243183255195617676e-01,9.772243350744247437e-02,-1.746848970651626587e-01,3.023505769670009613e-02,4.180432483553886414e-02,-1.991503387689590454e-01,-2.633741311728954315e-02,-6.562666594982147217e-02,-1.192816942930221558e-01,-5.286403372883796692e-02,-3.227099776268005371e-02,1.269027292728424072e-01,4.841266665607690811e-03,-5.727802589535713196e-02
